county,county_name,num_below_p50,pop2018,ec_county,ec_se_county,child_ec_county,child_ec_se_county,ec_grp_mem_county,ec_high_county,ec_high_se_county,child_high_ec_county,child_high_ec_se_county,ec_grp_mem_high_county,exposure_grp_mem_county,exposure_grp_mem_high_county,child_exposure_county,child_high_exposure_county,bias_grp_mem_county,bias_grp_mem_high_county,child_bias_county,child_high_bias_county,clustering_county,support_ratio_county,volunteering_rate_county,civic_organizations_county,income
36019.0,"Clinton, New York",7306.583,80794.0,0.84636998,0.01023,0.92233002,0.02227,0.8556,1.27345,0.01122,0.99931002,0.0228,1.29726,0.95785999,1.09805,0.91118002,0.93110001,0.10676,-0.18142,-0.01224,-0.073260002,0.11831,0.99952,0.065289997,0.017820001,33634.0
36021.0,"Columbia, New York",6069.2954,60919.0,0.88366997,0.01088,0.95569003,0.026529999,0.89611,1.40091,0.01163,1.05682,0.02709,1.39607,0.99403,1.24517,0.96578997,1.00613,0.098499998,-0.12119,0.01046,-0.050379999,0.11269,0.99295002,0.093039997,0.0306,33116.0
36023.0,"Cortland, New York",5208.918,48123.0,0.80005997,0.01087,1.01036,0.02836,0.81454998,1.27177,0.01197,1.1367199,0.02892,1.2876199,0.93902999,1.10464,1.0230401,1.05439,0.13257,-0.16564,0.01239,-0.078079998,0.11293,0.99633998,0.12459,0.022,33451.0
36025.0,"Delaware, New York",5925.853,45502.0,0.85110998,0.01156,0.84917998,0.030409999,0.84338999,1.28693,0.01384,0.90180999,0.031350002,1.2647001,0.8998,1.12719,0.81873,0.83368999,0.062679999,-0.12199,-0.037179999,-0.081710003,0.12555,0.99495,0.12459,0.03785,35669.0
36027.0,"Dutchess, New York",17949.566,293894.0,0.95771003,0.0078699999,1.25058,0.016209999,1.01643,1.46461,0.0083799995,1.41864,0.016410001,1.51308,1.12957,1.37646,1.26415,1.3713,0.10016,-0.099260002,0.01073,-0.03452,0.10291,0.98387003,0.081110001,0.018680001,34646.0
36029.0,"Erie, New York",72114.953,919866.0,0.75937998,0.00532,0.91329998,0.01389,0.74299997,1.37372,0.00709,1.27596,0.01315,1.45038,0.86048001,1.31566,0.93510997,1.21284,0.13653,-0.1024,0.023329999,-0.05204,0.096780002,0.99233001,0.06515,0.01396,34033.0
36031.0,"Essex, New York",4300.3765,37751.0,0.86543,0.01208,0.98504001,0.034120001,0.88046002,1.33933,0.01248,1.0969501,0.035379998,1.34006,0.95328999,1.1633101,0.96337998,1.0456001,0.076399997,-0.15194,-0.02248,-0.049109999,0.13474999,0.99470001,0.059610002,0.038240001,36801.0
36033.0,"Franklin, New York",5986.7705,50692.0,0.76937002,0.0109,0.81323999,0.025839999,0.74480999,1.19865,0.0127,0.95744997,0.02643,1.17247,0.80321997,0.98864001,0.84451997,0.86602998,0.07271,-0.18595,0.03703,-0.10556,0.14693999,0.99971002,0.075690001,0.021369999,32749.0
36035.0,"Fulton, New York",6706.7173,53743.0,0.7155,0.0105,0.85516,0.02664,0.72343999,1.15371,0.01291,0.98559999,0.02661,1.16304,0.79727,0.95506001,0.86052001,0.88916999,0.092610002,-0.21777,0.0062299999,-0.10844,0.11084,0.99645001,0.064390004,0.018130001,31889.0
36037.0,"Genesee, New York",5407.5952,58112.0,0.90377998,0.01001,0.99153,0.025289999,0.94379002,1.2741801,0.01062,1.09023,0.02596,1.3168,1.01706,1.1295201,1.01648,1.0375299,0.072049998,-0.16581,0.02455,-0.050790001,0.11047,0.99186999,0.080059998,0.01522,34518.0
36039.0,"Greene, New York",4796.1807,47617.0,0.87491,0.01029,0.90223998,0.02605,0.87190998,1.33384,0.01186,1.01669,0.027519999,1.36124,0.99998999,1.1982501,0.91311997,0.95502001,0.12808999,-0.13603,0.01192,-0.064580001,0.11298,0.99118,0.077610001,0.02413,35977.0
36041.0,"Hamilton, New York",576.20111,4575.0,1.0166,0.02531,,,1.03733,1.39314,0.026690001,,,1.38248,1.01467,1.24412,,,-0.02234,-0.11121,,,0.11687,0.99584001,0.075450003,0.079159997,40007.0
36043.0,"Herkimer, New York",7330.688,62505.0,0.78821999,0.00985,0.87668997,0.025119999,0.81247002,1.16153,0.01162,0.99361002,0.025149999,1.19147,0.87127,1.01213,0.87321001,0.90957999,0.067479998,-0.17718001,-0.0039900001,-0.092380002,0.11953,0.99690002,0.075989999,0.01792,34576.0
36045.0,"Jefferson, New York",14113.614,114448.0,0.87980002,0.0074999998,0.98199999,0.02076,0.88665998,1.24696,0.0087000001,1.0847501,0.021430001,1.27917,0.95099002,1.10805,1.01153,1.0359499,0.067649998,-0.15443,0.029200001,-0.0471,0.097840004,0.98756999,0.062919997,0.01626,32666.0
36047.0,"Kings, New York",480618.22,2600747.0,0.77451998,0.0061300001,0.61040998,0.017859999,0.89602,1.55396,0.00642,0.87459999,0.01977,1.63054,1.01167,1.49287,0.60969001,0.83420998,0.11432,-0.092220001,-0.00118,-0.048420001,0.075889997,0.94560999,0.059700001,0.0060299998,33493.0
36049.0,"Lewis, New York",3964.7593,26719.0,0.86748999,0.01331,0.85979998,0.0305,0.91812998,1.2059,0.01465,0.97017998,0.031989999,1.2233,0.95090002,1.05751,0.83653003,0.88643998,0.034449998,-0.15677001,-0.02782,-0.09448,0.14047,0.99849999,0.094420001,0.02098,38893.0
36051.0,"Livingston, New York",5255.8594,63907.0,0.90139002,0.01019,1.06405,0.025629999,0.95573997,1.31453,0.01061,1.16003,0.026079999,1.35884,1.01814,1.1948299,1.00831,1.0770299,0.06129,-0.13727,-0.05528,-0.077069998,0.11433,0.98816001,0.06882,0.023840001,35064.0
36053.0,"Madison, New York",6790.7666,71359.0,0.89937001,0.0094499998,0.98913002,0.023840001,0.94227999,1.3401099,0.01019,1.0896,0.02399,1.37404,1.02644,1.19809,0.98754001,1.03839,0.082000002,-0.14686,-0.00161,-0.049309999,0.10828,0.98356998,0.073420003,0.019470001,34498.0
36055.0,"Monroe, New York",57892.453,744248.0,0.71841002,0.0054100002,1.0901,0.01369,0.77828002,1.40669,0.0071,1.33799,0.01329,1.4827,0.90170002,1.32693,1.10184,1.27538,0.13687,-0.11739,0.01066,-0.049090002,0.092540003,0.99155003,0.059739999,0.01242,30239.0
36057.0,"Montgomery, New York",5861.4351,49426.0,0.73624003,0.0091300001,0.86756003,0.02636,0.70258999,1.20929,0.01239,0.99836999,0.02679,1.1786,0.77626997,0.97242999,0.87677997,0.91329002,0.094910003,-0.21201999,0.01051,-0.093160003,0.10774,0.99066001,0.066189997,0.01554,33759.0
36059.0,"Nassau, New York",84120.414,1356564.0,0.95231003,0.0075500002,1.24707,0.01485,1.00992,1.5534,0.0083499998,1.6037101,0.01416,1.71745,1.10282,1.6292599,1.2741899,1.5743099,0.084239997,-0.054129999,0.021290001,-0.018680001,0.1013,0.97245002,0.05793,0.01306,41503.0
36061.0,"New York, New York",182095.39,1632480.0,0.82734001,0.0068100002,0.65170997,0.019239999,1.0235699,1.6875,0.0056699999,0.98791999,0.02052,1.74947,1.1464,1.63237,0.64952999,0.98057002,0.10714,-0.071740001,-0.00336,-0.0074999998,0.082539998,0.92580003,0.058899999,0.025760001,33025.0
36063.0,"Niagara, New York",18455.578,211704.0,0.85018998,0.0072900001,0.91194999,0.01629,0.82694,1.31727,0.0087599996,1.05225,0.017270001,1.32626,0.93123001,1.10595,0.92535001,0.98491001,0.11199,-0.1992,0.01448,-0.068379998,0.10848,0.99027997,0.063610002,0.01784,31770.0
36065.0,"Oneida, New York",22459.83,230782.0,0.75343001,0.0072300001,0.87884003,0.01623,0.73565,1.27557,0.0085899998,1.09352,0.01661,1.29377,0.83490002,1.08736,0.91005999,1.0275199,0.11888,-0.18982001,0.034309998,-0.064230002,0.1092,0.99418998,0.05198,0.01349,33959.0
36067.0,"Onondaga, New York",39783.789,464242.0,0.77278,0.00648,1.01282,0.01519,0.82163,1.41187,0.0072300001,1.28114,0.01521,1.47051,0.95504999,1.29107,1.05277,1.2127301,0.1397,-0.13899,0.037950002,-0.05641,0.10182,0.99127001,0.064230002,0.01637,31275.0
36069.0,"Ontario, New York",8207.3662,109472.0,0.91204,0.0087599996,1.05656,0.02062,0.97127998,1.38598,0.0089699998,1.20753,0.020880001,1.43213,1.06747,1.23638,1.08577,1.13788,0.090109996,-0.15831999,0.02691,-0.061209999,0.10601,0.98470998,0.085110001,0.021369999,34479.0
36071.0,"Orange, New York",30934.23,378227.0,0.84834999,0.0074800001,1.1849,0.01564,0.87551999,1.38465,0.0085699996,1.40379,0.01568,1.45815,1.02791,1.29478,1.23234,1.35288,0.14825,-0.12617999,0.0385,-0.037629999,0.10025,0.98229003,0.072169997,0.016039999,33808.0
36073.0,"Orleans, New York",4802.9092,41175.0,0.80096,0.01066,0.87238997,0.029060001,0.76052999,1.1900001,0.0133,0.93889999,0.02949,1.14785,0.81313002,0.97237998,0.86102003,0.86839998,0.064690001,-0.18046001,-0.01321,-0.081189997,0.1173,0.9928,0.059519999,0.01343,33372.0
36075.0,"Oswego, New York",13225.078,119104.0,0.78162998,0.0083600003,0.92458999,0.018100001,0.78953999,1.22173,0.0099600004,1.0304101,0.01856,1.23818,0.89772999,1.04605,0.92935997,0.95183998,0.12051,-0.18368,0.0051299999,-0.082549997,0.10875,0.99105,0.059459999,0.015860001,31920.0
36077.0,"Otsego, New York",6732.5029,60244.0,0.88191998,0.0099099996,0.93406999,0.026839999,0.89256001,1.32603,0.01159,1.02289,0.02757,1.32504,0.94972003,1.15622,0.921,0.97961003,0.06019,-0.14601,-0.01419,-0.04417,0.10605,0.99166,0.11144,0.024080001,35685.0
36079.0,"Putnam, New York",4881.6113,99070.0,1.03351,0.01314,1.46328,0.020269999,1.16131,1.5779901,0.0098599996,1.52653,0.02052,1.65878,1.3828,1.5465,1.46503,1.47291,0.16018,-0.0726,0.0012000001,-0.036400001,0.10768,0.96805,0.075850002,0.0178,44829.0
36081.0,"Queens, New York",312191.69,2298513.0,0.77995998,0.0071899998,0.77779001,0.01842,0.82265002,1.45968,0.0087599996,0.99180001,0.020059999,1.5623699,1.01785,1.43733,0.77853,0.93891001,0.19178,-0.086989999,0.00095000002,-0.056340002,0.078869998,0.93655002,0.04205,0.0046899999,39344.0
36083.0,"Rensselaer, New York",11970.056,159431.0,0.87690002,0.0075699999,1.08389,0.0197,0.89850998,1.4222701,0.0084300004,1.27439,0.020169999,1.4583,1.04721,1.27811,1.1180201,1.2144901,0.142,-0.14098001,0.03052,-0.049320001,0.10364,0.97957999,0.076679997,0.015790001,34175.0
36085.0,"Richmond, New York",37001.66,474101.0,0.93111998,0.0083100004,1.13213,0.020029999,1.03157,1.5300699,0.0089100003,1.33024,0.02005,1.57344,1.18641,1.4418401,1.14201,1.26369,0.13051,-0.09127,0.0086500002,-0.05266,0.084320001,0.98435998,0.048459999,0.0087599996,40087.0
36087.0,"Rockland, New York",22121.965,323686.0,0.71461999,0.0094699999,1.24985,0.020090001,0.74765003,1.51389,0.0089600002,1.59807,0.01919,1.5784,0.89642,1.44214,1.35674,1.53318,0.16595,-0.094489999,0.078780003,-0.042319998,0.10615,0.98825002,0.05091,0.018060001,38177.0
36089.0,"St. Lawrence, New York",12652.208,109558.0,0.79506999,0.0093700001,0.83122998,0.02094,0.81652999,1.24503,0.01064,0.94694,0.021509999,1.2539901,0.88972002,1.06582,0.84380001,0.86457002,0.082269996,-0.17655,0.01489,-0.095279999,0.13101999,0.99923998,0.067359999,0.0229,34115.0
36091.0,"Saratoga, New York",13527.728,227377.0,1.03073,0.0079800002,1.22621,0.01647,1.12693,1.4847,0.0074300002,1.32785,0.016589999,1.55023,1.22892,1.38142,1.23788,1.27356,0.082989998,-0.1222,0.0094299996,-0.042629998,0.09967,0.9745,0.084820002,0.0163,36873.0
36093.0,"Schenectady, New York",11628.332,154883.0,0.83007997,0.0076199998,0.92218,0.01894,0.83762997,1.41808,0.0082900003,1.20228,0.01922,1.44558,0.93818003,1.2682,0.95402002,1.15397,0.10717,-0.13987,0.033369999,-0.041870002,0.093489997,0.97869998,0.065789998,0.01016,33066.0
36095.0,"Schoharie, New York",3513.3079,31364.0,0.88620001,0.01219,0.90666997,0.034230001,0.91873002,1.24334,0.0137,0.97075999,0.035300002,1.25887,1.0046,1.15242,0.90785003,0.92123002,0.085469998,-0.092370003,0.0013,-0.053769998,0.11489,0.99466002,0.097029999,0.027550001,35697.0
36097.0,"Schuyler, New York",2467.7783,17992.0,0.79557002,0.01371,0.82718003,0.039269999,0.84868997,1.22957,0.01598,0.89578998,0.039960001,1.25735,0.92041999,1.08825,0.82002997,0.83069003,0.077930003,-0.15538999,-0.0087200003,-0.078369997,0.11327,0.98843002,0.08145,0.033709999,33342.0
36099.0,"Seneca, New York",3488.9771,34612.0,0.82130003,0.01142,0.88119,0.030270001,0.86961001,1.2134,0.01283,0.97964001,0.0306,1.24076,0.94786,1.07012,0.87730998,0.89402002,0.082549997,-0.15945999,-0.0044200001,-0.09578,0.11524,0.99265999,0.078189999,0.02053,35122.0
36101.0,"Steuben, New York",11783.763,96927.0,0.77209002,0.0088299997,0.80963999,0.021849999,0.78553998,1.24157,0.01036,0.92896003,0.02251,1.2387201,0.88042003,1.05521,0.8125,0.83996999,0.10777,-0.17391001,0.00351,-0.10594,0.11279,0.99545997,0.054110002,0.019440001,34386.0
36103.0,"Suffolk, New York",108366.4,1487901.0,0.94288999,0.00654,1.27413,0.01252,1.01346,1.49624,0.0077499999,1.5407,0.01212,1.59533,1.1082799,1.50362,1.2998,1.4828399,0.085560001,-0.060989998,0.019750001,-0.039019998,0.10117,0.97871,0.060540002,0.01064,37974.0
36105.0,"Sullivan, New York",9086.1914,75211.0,0.77954,0.0095699998,0.98491001,0.026389999,0.82732999,1.23762,0.01234,1.07125,0.02688,1.2583899,0.90526998,1.12177,0.96556002,1.00534,0.086099997,-0.12179,-0.02004,-0.065559998,0.10868,0.9932,0.062259998,0.02124,32766.0
36107.0,"Tioga, New York",5599.8213,49045.0,0.83236003,0.01047,1.01,0.02634,0.92242998,1.23146,0.01182,1.09966,0.02648,1.30162,1.02294,1.14832,0.99403,1.0145,0.098250002,-0.13349999,-0.016070001,-0.083939999,0.11352,0.98663002,0.094769999,0.02214,31949.0
36109.0,"Tompkins, New York",6742.9121,102962.0,1.05003,0.0097700004,1.11856,0.02503,1.03251,1.5588599,0.0092900004,1.2796,0.02544,1.5449899,1.1517,1.38544,1.14448,1.19019,0.10349,-0.11517,0.02265,-0.075120002,0.097070001,0.97943997,0.22571,0.040630002,33766.0
36111.0,"Ulster, New York",15275.52,179303.0,0.90713,0.0079699997,1.0885,0.016039999,0.91192001,1.42063,0.0088499999,1.20287,0.01664,1.42062,1.00528,1.2442,1.1021399,1.1390899,0.092869997,-0.1418,0.01238,-0.055989999,0.10927,0.98881,0.093029998,0.033349998,34338.0
36113.0,"Warren, New York",5841.5459,64480.0,0.91123003,0.0093,0.94287997,0.025219999,0.92619997,1.37665,0.01013,1.08631,0.025189999,1.41009,1.01987,1.19911,0.97360998,1.03067,0.091849998,-0.17595001,0.03156,-0.053989999,0.10369,0.98540998,0.097850002,0.022539999,34117.0
36115.0,"Washington, New York",7010.4185,61828.0,0.83695,0.0094600003,0.90398002,0.026529999,0.86633003,1.24874,0.01102,0.98833001,0.02706,1.29055,0.97302002,1.1231101,0.89516002,0.92799997,0.10965,-0.14907999,-0.0098599996,-0.065009996,0.11018,0.98861998,0.12213,0.01706,34317.0
36117.0,"Wayne, New York",9204.1865,90856.0,0.84524,0.0085100001,0.88739002,0.0207,0.88854998,1.28471,0.0098599996,0.98886001,0.02122,1.31218,0.96425003,1.1418101,0.87897998,0.92534,0.078510001,-0.14922,-0.0095699998,-0.06865,0.10943,0.98842001,0.091009997,0.01574,32754.0
36119.0,"Westchester, New York",72428.867,968815.0,0.81660002,0.0070699998,1.12902,0.01667,0.83241999,1.5499001,0.00844,1.59206,0.01534,1.64877,0.98014998,1.53179,1.17624,1.53775,0.15073,-0.076360002,0.040139999,-0.035319999,0.093680002,0.96771002,0.050700001,0.01653,36654.0
36121.0,"Wyoming, New York",4121.3638,40565.0,0.91834998,0.0108,0.83573002,0.031920001,0.98199999,1.24324,0.01149,0.91697001,0.032820001,1.28075,1.01695,1.12073,0.83490998,0.85764003,0.034370001,-0.14278001,-0.00098000001,-0.069179997,0.12014,0.99256998,0.068159997,0.02165,37979.0
36123.0,"Yates, New York",3377.3796,25009.0,0.83705002,0.01365,0.86294001,0.03091,0.84815001,1.24484,0.01522,0.96156001,0.031300001,1.22449,0.90726,1.05673,0.86366999,0.89063001,0.06515,-0.15875,0.00085000001,-0.079640001,0.12251,0.99614,0.08529,0.032529999,35787.0
37001.0,"Alamance, North Carolina",14667.277,160576.0,0.61148,0.0065700002,0.80892003,0.017109999,0.63958001,1.2102,0.0093700001,1.02834,0.01705,1.22374,0.71328002,1.00818,0.82230997,0.93055999,0.10332,-0.21381,0.016279999,-0.10508,0.099890001,0.98942,0.048549999,0.0146,26565.0
37003.0,"Alexander, North Carolina",3990.332,37119.0,0.63590997,0.01022,0.74779999,0.027249999,0.66764998,1.04313,0.01381,0.83684999,0.027179999,1.04535,0.70081002,0.80462003,0.72921997,0.72933,0.047320001,-0.29918,-0.02547,-0.14742,0.11457,0.99343002,0.085579999,0.016559999,28672.0
37005.0,"Alleghany, North Carolina",1249.4761,10973.0,0.56276,0.016650001,0.42447999,0.040229999,0.49891001,1.03143,0.0307,0.45618999,0.040309999,0.98078001,0.53083003,0.77372998,0.42045,0.41617,0.060139999,-0.26758999,-0.0095899999,-0.096150003,0.14353,0.99830002,0.050639998,0.0287,30504.0
37007.0,"Anson, North Carolina",4534.4629,25306.0,0.46175,0.0098299999,0.49533001,0.02551,0.4409,0.92750001,0.019540001,0.64765,0.0265,0.91402,0.49107999,0.68798,0.49337,0.52016997,0.10219,-0.32855001,-0.0039599999,-0.24508999,0.14358,0.99783999,0.02837,0.016319999,24736.0
37009.0,"Ashe, North Carolina",3062.6548,26786.0,0.63370001,0.01372,0.54266,0.031819999,0.64468002,1.09242,0.016890001,0.58998001,0.031580001,1.0942,0.67733997,0.88852,0.53359997,0.53570998,0.048209999,-0.23149,-0.01698,-0.1013,0.1476,0.99711001,0.067429997,0.025939999,29364.0
37011.0,"Avery, North Carolina",2089.5049,17501.0,0.73922002,0.01292,0.54145998,0.037610002,0.6559,1.22377,0.024259999,0.56535,0.038229998,1.16766,0.65509999,0.97754002,0.52328002,0.52486002,-0.0012300001,-0.19449,-0.03475,-0.077150002,0.13008,0.99563003,0.055980001,0.030300001,30541.0
37013.0,"Beaufort, North Carolina",5861.9243,47243.0,0.56181002,0.0091899997,0.68588001,0.025900001,0.54550999,1.0551701,0.01386,0.79738998,0.02648,1.0457,0.62496001,0.81283998,0.68779999,0.70025998,0.12713,-0.28647,0.0027900001,-0.13871001,0.12369,0.99466002,0.04132,0.023460001,27129.0
37015.0,"Bertie, North Carolina",3677.8005,19644.0,0.53906,0.01078,0.39015999,0.03308,0.54895997,0.88941002,0.02242,0.41740999,0.034990001,0.87032998,0.54479998,0.67554998,0.42728999,0.44874999,-0.00765,-0.28832999,0.086900003,0.06983,0.146,0.99606001,0.02042,0.01616,26731.0
37017.0,"Bladen, North Carolina",5198.3569,33778.0,0.45526001,0.00887,0.50076997,0.025210001,0.45616001,0.92851001,0.01794,0.55747002,0.02681,0.89502001,0.47898999,0.65741998,0.51209998,0.51559001,0.047649998,-0.36142999,0.02211,-0.081220001,0.12507001,0.99783999,0.037209999,0.01873,25427.0
37019.0,"Brunswick, North Carolina",8149.8442,126860.0,0.72191,0.0073899999,0.66806,0.019710001,0.70204002,1.24542,0.01039,0.75999999,0.02036,1.25384,0.72825003,1.02452,0.67694998,0.68234003,0.03599,-0.22382,0.01314,-0.11382,0.10531,0.98539001,0.065690003,0.0186,26153.0
37021.0,"Buncombe, North Carolina",20866.67,254474.0,0.80628997,0.0063499999,0.75264001,0.01636,0.81857997,1.40911,0.0070400001,0.97106999,0.01677,1.43686,0.86075002,1.19771,0.76898998,0.86482,0.04899,-0.19967,0.021260001,-0.12286,0.090470001,0.97960001,0.14218999,0.02107,28695.0
37023.0,"Burke, North Carolina",11231.019,89712.0,0.54716003,0.0079899998,0.67751002,0.01994,0.48625001,1.03731,0.01274,0.79430002,0.019990001,0.97273999,0.54486001,0.73088002,0.69354999,0.71078002,0.10757,-0.33092001,0.023119999,-0.1175,0.10152,0.99172002,0.063689999,0.02004,26713.0
37025.0,"Cabarrus, North Carolina",13106.607,201448.0,0.73873001,0.0070699998,0.98646998,0.017449999,0.82103997,1.26766,0.0083100004,1.2782201,0.017510001,1.34315,0.92739999,1.1605901,1.00683,1.16853,0.11468,-0.1573,0.02022,-0.093869999,0.090499997,0.96907997,0.05071,0.01074,26883.0
37027.0,"Caldwell, North Carolina",9746.9111,81779.0,0.55425,0.0081200004,0.67395002,0.020199999,0.53683001,0.98367,0.01194,0.82353002,0.02007,0.9483,0.58791,0.73123997,0.6771,0.70190001,0.086879998,-0.29683,0.0046399999,-0.17329,0.099579997,0.99298,0.043900002,0.01528,24555.0
37029.0,"Camden, North Carolina",710.03558,10447.0,0.92234999,0.01441,1.0256701,0.04518,0.97084999,1.21366,0.01513,1.05812,0.046259999,1.24299,0.94270998,1.0753599,1.03617,1.0404299,-0.029850001,-0.15588,0.01014,-0.01699,0.10058,0.95757002,0.078189999,0.018200001,30387.0
37031.0,"Carteret, North Carolina",5936.5181,68920.0,0.80018997,0.0097899996,0.87879997,0.023600001,0.79316998,1.29776,0.01115,0.97408003,0.02434,1.2981,0.83275998,1.06359,0.88135999,0.89793998,0.047540002,-0.22048,0.00291,-0.084789999,0.10749,0.99158001,0.09392,0.03008,29466.0
37033.0,"Caswell, North Carolina",3113.3042,22746.0,0.56954002,0.01245,0.55592,0.03063,0.57875001,0.96166998,0.01974,0.65463001,0.031750001,0.94990999,0.61247998,0.77366,0.55137002,0.55366999,0.055070002,-0.22781999,-0.0082599996,-0.18234999,0.12053,0.99147999,0.04555,0.028650001,27559.0
37035.0,"Catawba, North Carolina",15604.304,156729.0,0.64618999,0.0068999999,0.85885,0.018169999,0.64569002,1.13464,0.0092200004,1.03214,0.01785,1.15012,0.73527002,0.92049998,0.87187999,0.91298002,0.12183,-0.24945,0.01495,-0.13052,0.096720003,0.98649001,0.04755,0.015969999,26701.0
37037.0,"Chatham, North Carolina",5271.415,69791.0,0.63848001,0.01099,0.89078999,0.025,0.63345999,1.30556,0.01319,1.14555,0.02493,1.30946,0.72021002,1.12023,0.93772,1.0479,0.12045,-0.16892999,0.050050002,-0.093189999,0.1097,0.98930001,0.047959998,0.02877,27962.0
37039.0,"Cherokee, North Carolina",3271.9856,27668.0,0.61150998,0.01211,0.52750999,0.035580002,0.57628,1.03325,0.018200001,0.55199999,0.036370002,0.96357,0.61282003,0.77138001,0.52043003,0.54398,0.05962,-0.24914999,-0.01362,-0.01474,0.12211,0.99555999,0.12644,0.02328,29449.0
37041.0,"Chowan, North Carolina",2079.8586,14205.0,0.56221998,0.0121,0.54455,0.032310002,0.51411998,1.06059,0.02086,0.67158002,0.034460001,1.02948,0.59675997,0.80614001,0.57414001,0.57694,0.13847999,-0.27704999,0.051539999,-0.16405,0.15064999,0.99755001,0.048900001,0.021749999,27154.0
37043.0,"Clay, North Carolina",964.65808,10813.0,0.68169999,0.01483,0.56169999,0.046829998,0.61198002,1.12437,0.029960001,0.63225001,0.0473,1.05618,0.63514,0.86650002,0.56975001,0.57288003,0.03647,-0.21889,0.01414,-0.10364,0.11825,0.99305999,0.082979999,0.031099999,30857.0
37045.0,"Cleveland, North Carolina",12833.322,97159.0,0.55795997,0.0071399999,0.68914998,0.016869999,0.54048002,1.06055,0.0109,0.84931999,0.01708,1.03465,0.59943002,0.77228999,0.69950002,0.70894998,0.098339997,-0.33972999,0.01479,-0.19801,0.10889,0.99532002,0.03365,0.0186,24499.0
37047.0,"Columbus, North Carolina",9134.9805,56293.0,0.44911999,0.0077999998,0.68408,0.02208,0.44679999,0.81361002,0.0132,0.81814998,0.022229999,0.79905999,0.47319001,0.61584002,0.67423999,0.71340001,0.05576,-0.29752001,-0.01459,-0.14681999,0.12729999,0.99866998,0.036910001,0.01497,26587.0
37049.0,"Craven, North Carolina",11084.228,103082.0,0.73456001,0.0072699999,0.83813,0.019889999,0.71072,1.2032,0.0093999999,1.0113699,0.02087,1.22519,0.79703999,0.99934,0.86390001,0.90587002,0.10831,-0.226,0.029829999,-0.11646,0.10544,0.99017,0.05528,0.01763,27212.0
37051.0,"Cumberland, North Carolina",46808.578,332106.0,0.68410999,0.00483,0.90034997,0.01474,0.67904001,1.15069,0.0072300001,1.07363,0.01557,1.17408,0.74967003,1.01218,0.92973,1.01079,0.094209999,-0.15995,0.031599998,-0.062169999,0.083889998,0.97815001,0.041859999,0.01333,25618.0
37053.0,"Currituck, North Carolina",2138.9075,25796.0,0.90688998,0.0105,0.91609001,0.031259999,0.92886001,1.27558,0.01147,0.98764002,0.032499999,1.3128099,0.96258998,1.13853,0.92752999,0.93045998,0.03503,-0.15308,0.01233,-0.061450001,0.095959999,0.97434002,0.068559997,0.01228,31546.0
37055.0,"Dare, North Carolina",2969.6033,35741.0,0.87639999,0.011,0.88659,0.02892,0.84073001,1.3132401,0.01293,0.96003997,0.02957,1.28821,0.84460002,1.09549,0.89839,0.93208998,0.0045699999,-0.17591999,0.01313,-0.029990001,0.11731,0.99501002,0.080399998,0.03112,33621.0
37057.0,"Davidson, North Carolina",17237.719,164664.0,0.57999998,0.0067799999,0.79997998,0.016070001,0.59406,1.02931,0.00985,0.96303999,0.01588,1.03201,0.67172998,0.83868003,0.81506002,0.88631999,0.11562,-0.23052,0.0185,-0.086560003,0.10297,0.98681998,0.033020001,0.01421,26123.0
37059.0,"Davie, North Carolina",3259.3674,41991.0,0.70682001,0.01041,0.86965001,0.025079999,0.71935999,1.19411,0.01254,1.0188299,0.02533,1.20417,0.77007997,0.97307998,0.91311997,0.91328001,0.065860003,-0.23748,0.04761,-0.11557,0.10509,0.98856997,0.061779998,0.01901,29187.0
37061.0,"Duplin, North Carolina",8550.6885,59062.0,0.4862,0.0081599997,0.59048003,0.02355,0.50169998,0.93911999,0.01402,0.73773003,0.02366,0.93076003,0.52986997,0.74094999,0.57003999,0.62024999,0.053180002,-0.25615999,-0.035859998,-0.1894,0.11462,0.99436998,0.076200001,0.01283,29530.0
37063.0,"Durham, North Carolina",23685.549,306457.0,0.73408002,0.0066499999,0.90504998,0.020099999,0.82814002,1.49114,0.0065600001,1.26573,0.02001,1.51603,0.98044002,1.34372,0.95508999,1.15481,0.15534,-0.12823001,0.052390002,-0.096050002,0.086860001,0.96882999,0.070179999,0.01512,24151.0
37065.0,"Edgecombe, North Carolina",10706.825,53332.0,0.45456001,0.0070000002,0.58789998,0.02269,0.44275999,0.92074001,0.01453,0.67569,0.02376,0.89074999,0.50467998,0.69200999,0.58556002,0.59788001,0.1227,-0.28718001,-0.00398,-0.13014001,0.11721,0.99550003,0.024350001,0.01236,23329.0
37067.0,"Forsyth, North Carolina",30331.65,371573.0,0.64214998,0.00563,0.91943002,0.01651,0.66622001,1.31687,0.00715,1.22746,0.01647,1.3413,0.76261997,1.11884,0.95959002,1.1181099,0.12639999,-0.19882999,0.041850001,-0.09781,0.092019998,0.98461998,0.046689998,0.0132,25261.0
37069.0,"Franklin, North Carolina",6800.8184,64902.0,0.76798999,0.0087700002,0.79045999,0.02526,0.76547003,1.27702,0.01052,0.88137001,0.02557,1.3228,0.83625001,1.08491,0.81184,0.82235998,0.084639996,-0.21928,0.02634,-0.07175,0.10358,0.97663999,0.045170002,0.01271,27024.0
